Target,Fold,Group,PC,Variable,Loading
ZOTUs,1,Trace,PC1,Zn,0.10556632645968986
ZOTUs,1,Trace,PC1,Ga,0.05012126562969551
ZOTUs,1,Trace,PC1,As,-0.03154044331220986
ZOTUs,1,Trace,PC1,Rb,-0.2077246805211519
ZOTUs,1,Trace,PC2,Sc,0.2903286888131975
ZOTUs,1,Trace,PC2,Ti,0.3274830412619678
ZOTUs,1,Trace,PC2,V,0.35078404570650634
ZOTUs,1,Trace,PC2,Cr,0.19022580220036495
ZOTUs,1,Trace,PC2,Mn,0.08848789547577166
ZOTUs,1,Trace,PC2,Co,0.37672798147921743
ZOTUs,1,Trace,PC2,Ni,0.048952002472247264
ZOTUs,1,Trace,PC2,Cu,0.14777981324800896
ZOTUs,1,Trace,PC2,Zn,0.44867818919722124
ZOTUs,1,Trace,PC2,Ga,0.39699056255917153
ZOTUs,1,Trace,PC2,As,-0.27453600490276764
ZOTUs,1,Trace,PC2,Rb,-0.20237567531131623
ZOTUs,1,Organic,PC1,Chlorophyll a,-0.1740674304214127
ZOTUs,1,Organic,PC1,Depth,-0.003743018114375274
ZOTUs,1,Organic,PC1,N,0.5645184100939133
ZOTUs,1,Organic,PC1,C,0.5596710648894131
ZOTUs,1,Organic,PC1,S1,0.5419426255704166
ZOTUs,1,Organic,PC1,P,-0.1797226922977827
ZOTUs,1,Organic,PC1,S2,0.09793838345021266
ZOTUs,1,Organic,PC1,Cl,0.046688336688207
ZOTUs,1,Organic,PC2,Chlorophyll a,-0.011879067508655385
ZOTUs,1,Organic,PC2,Depth,-0.44009234479224396
ZOTUs,1,Organic,PC2,N,-0.1917075860400636
ZOTUs,1,Organic,PC2,C,-0.15600183124577133
ZOTUs,1,Organic,PC2,S1,0.11723219759413184
ZOTUs,1,Organic,PC2,P,-0.22207607622481204
ZOTUs,1,Organic,PC2,S2,0.6765353691577631
ZOTUs,1,Organic,PC2,Cl,0.47363273578529025
ZOTUs,2,Sediment,PC1,Grain Size,0.3666921251356403
ZOTUs,2,Sediment,PC1,Sorting,0.4699615792524766
ZOTUs,2,Sediment,PC1,Skewness,-0.4039360779633777
ZOTUs,2,Sediment,PC1,Kurtosis,-0.45390346190592423
ZOTUs,2,Sediment,PC1,Clay Content,0.13784537854935955
ZOTUs,2,Sediment,PC1,Silt Content,-0.3828545608107564
ZOTUs,2,Sediment,PC1,Sand Content,0.3315136927162949
ZOTUs,2,Sediment,PC2,Grain Size,-0.4599768810721377
ZOTUs,2,Sediment,PC2,Sorting,-0.04215023706784399
ZOTUs,2,Sediment,PC2,Skewness,-0.20967753910964018
ZOTUs,2,Sediment,PC2,Kurtosis,-0.15730979012198004
ZOTUs,2,Sediment,PC2,Clay Content,0.6605669236829617
ZOTUs,2,Sediment,PC2,Silt Content,-0.25139033482353473
ZOTUs,2,Sediment,PC2,Sand Content,-0.46731983139207456
ZOTUs,2,Major,PC1,Na2O,0.21461512327353952
ZOTUs,2,Major,PC1,MgO,0.3399437142616363
ZOTUs,2,Major,PC1,Al2O3,0.49607814524300575
ZOTUs,2,Major,PC1,SiO2,-0.3091483964432389
ZOTUs,2,Major,PC1,K2O,0.501877411969422
ZOTUs,2,Major,PC1,CaO,0.12471860907067485
ZOTUs,2,Major,PC1,Fe2O3,0.47882846061138695
ZOTUs,2,Major,PC2,Na2O,0.6188933866665155
ZOTUs,2,Major,PC2,MgO,-0.4215135634202086
ZOTUs,2,Major,PC2,Al2O3,0.039634591911959366
ZOTUs,2,Major,PC2,SiO2,-0.5116123053331525
ZOTUs,2,Major,PC2,K2O,-0.16595786219094544
ZOTUs,2,Major,PC2,CaO,-0.3774498515237798
ZOTUs,2,Major,PC2,Fe2O3,-0.07725825205508313
ZOTUs,2,Trace,PC1,Sc,0.29832639484978274
ZOTUs,2,Trace,PC1,Ti,0.37654108183446733
ZOTUs,2,Trace,PC1,V,0.35461600379317326
ZOTUs,2,Trace,PC1,Cr,0.22215743742900254
ZOTUs,2,Trace,PC1,Mn,0.1415980447657492
ZOTUs,2,Trace,PC1,Co,0.40269767823089975
ZOTUs,2,Trace,PC1,Ni,0.1182583554339752
ZOTUs,2,Trace,PC1,Cu,0.32815214166862605
ZOTUs,2,Trace,PC1,Zn,0.4780485882655196
ZOTUs,2,Trace,PC1,Ga,0.2301276379748092
ZOTUs,2,Trace,PC1,As,-0.07999885138204783
ZOTUs,2,Trace,PC1,Rb,-0.04835749068072867
ZOTUs,2,Trace,PC2,Sc,0.027143153284455122
ZOTUs,2,Trace,PC2,Ti,-0.34634530510107664
ZOTUs,2,Trace,PC2,V,-0.2708631624361175
ZOTUs,2,Trace,PC2,Cr,-0.3816762175088076
ZOTUs,2,Trace,PC2,Mn,0.41458270727731134
ZOTUs,2,Trace,PC2,Co,0.10326476057047299
ZOTUs,2,Trace,PC2,Ni,0.4445851462359857
ZOTUs,2,Trace,PC2,Cu,0.24498605668167228
ZOTUs,2,Trace,PC2,Zn,-0.02982953443812733
ZOTUs,2,Trace,PC2,Ga,0.21019508344715326
ZOTUs,2,Trace,PC2,As,-0.24052778455757534
ZOTUs,2,Trace,PC2,Rb,-0.34223186517622506
ZOTUs,2,Organic,PC1,Chlorophyll a,-0.22272918378706955
ZOTUs,2,Organic,PC1,Depth,-0.17200070307193316
ZOTUs,2,Organic,PC1,N,0.5693827333573032
ZOTUs,2,Organic,PC1,C,0.5600411229143453
ZOTUs,2,Organic,PC1,S1,0.5287202793629115
ZOTUs,2,Organic,PC1,P,0.026662456499384257
ZOTUs,2,Organic,PC1,S2,0.017030670844818574
ZOTUs,2,Organic,PC1,Cl,-0.049179754839880116
ZOTUs,2,Organic,PC2,Chlorophyll a,0.2059406554845049
ZOTUs,2,Organic,PC2,Depth,-0.3863640375322311
ZOTUs,2,Organic,PC2,N,-0.0803485835710937
ZOTUs,2,Organic,PC2,C,-0.04923431367122954
ZOTUs,2,Organic,PC2,S1,0.14254662450726266
ZOTUs,2,Organic,PC2,P,-0.26367531843439057
ZOTUs,2,Organic,PC2,S2,0.6458044709704774
ZOTUs,2,Organic,PC2,Cl,0.5408546347776805
Monothalamida,0,Sediment,PC1,Grain Size,0.3763665040444927
