Target,Fold,Group,PC,Variable,Loading
Monothalamida,3,Organic,PC2,P,-0.20690273321791247
Monothalamida,3,Organic,PC2,S2,0.6707873395691031
Monothalamida,3,Organic,PC2,Cl,0.5044966462074456
Monothalamida,4,Sediment,PC1,Grain Size,0.3629875046072096
Monothalamida,4,Sediment,PC1,Sorting,0.47163432454030196
Monothalamida,4,Sediment,PC1,Skewness,-0.4058324226310748
Monothalamida,4,Sediment,PC1,Kurtosis,-0.4555503316863341
Monothalamida,4,Sediment,PC1,Clay Content,0.14204548507136225
Monothalamida,4,Sediment,PC1,Silt Content,-0.38168700342700584
Monothalamida,4,Sediment,PC1,Sand Content,0.32819687238312206
Monothalamida,4,Sediment,PC2,Grain Size,-0.4657830818675284
Monothalamida,4,Sediment,PC2,Sorting,-0.044943628414223225
Monothalamida,4,Sediment,PC2,Skewness,-0.20582473284610653
Monothalamida,4,Sediment,PC2,Kurtosis,-0.1553138945528053
Monothalamida,4,Sediment,PC2,Clay Content,0.654428826088202
Monothalamida,4,Sediment,PC2,Silt Content,-0.2551221383288208
Monothalamida,4,Sediment,PC2,Sand Content,-0.4702930687751727
Monothalamida,4,Major,PC1,Na2O,0.1786458286987313
Monothalamida,4,Major,PC1,MgO,0.3559966343953951
Monothalamida,4,Major,PC1,Al2O3,0.5073958529906848
Monothalamida,4,Major,PC1,SiO2,-0.27793484054875656
Monothalamida,4,Major,PC1,K2O,0.4976394079282484
Monothalamida,4,Major,PC1,CaO,0.1593606774989479
Monothalamida,4,Major,PC1,Fe2O3,0.48333521608567515
Monothalamida,4,Major,PC2,Na2O,0.6334614022913256
Monothalamida,4,Major,PC2,MgO,-0.40269768253701044
Monothalamida,4,Major,PC2,Al2O3,0.03033684559629904
Monothalamida,4,Major,PC2,SiO2,-0.5383916513320787
Monothalamida,4,Major,PC2,K2O,-0.12467160174386753
Monothalamida,4,Major,PC2,CaO,-0.35944695082311306
Monothalamida,4,Major,PC2,Fe2O3,-0.03209696440782486
Monothalamida,4,Trace,PC1,Sc,0.2833893659865203
Monothalamida,4,Trace,PC1,Ti,0.3627849894975983
Monothalamida,4,Trace,PC1,V,0.350712086417354
Monothalamida,4,Trace,PC1,Cr,0.20997915210641224
Monothalamida,4,Trace,PC1,Mn,0.15789181252222906
Monothalamida,4,Trace,PC1,Co,0.39490294588214314
Monothalamida,4,Trace,PC1,Ni,0.127181777213656
Monothalamida,4,Trace,PC1,Cu,0.3012509140241141
Monothalamida,4,Trace,PC1,Zn,0.4655102576376991
Monothalamida,4,Trace,PC1,Ga,0.2742624209386493
Monothalamida,4,Trace,PC1,As,-0.15436888248509403
Monothalamida,4,Trace,PC1,Rb,-0.1320318165979833
Monothalamida,4,Trace,PC2,Sc,0.014169010471020725
Monothalamida,4,Trace,PC2,Ti,-0.3574471504537917
Monothalamida,4,Trace,PC2,V,-0.26740812792703195
Monothalamida,4,Trace,PC2,Cr,-0.4155352513165267
Monothalamida,4,Trace,PC2,Mn,0.4058941780964644
Monothalamida,4,Trace,PC2,Co,0.05492627265323498
Monothalamida,4,Trace,PC2,Ni,0.4304354514883307
Monothalamida,4,Trace,PC2,Cu,0.19060282436540565
Monothalamida,4,Trace,PC2,Zn,-0.07885921984010948
Monothalamida,4,Trace,PC2,Ga,0.22334696475451274
Monothalamida,4,Trace,PC2,As,-0.24840153276483884
Monothalamida,4,Trace,PC2,Rb,-0.3473860436367978
Monothalamida,4,Organic,PC1,Chlorophyll a,-0.10867963689893544
Monothalamida,4,Organic,PC1,Depth,-0.198248612659783
Monothalamida,4,Organic,PC1,N,0.5622170769224999
Monothalamida,4,Organic,PC1,C,0.5591761939760818
Monothalamida,4,Organic,PC1,S1,0.5455100968049515
Monothalamida,4,Organic,PC1,P,-0.0758603292287196
Monothalamida,4,Organic,PC1,S2,0.10759337283646331
Monothalamida,4,Organic,PC1,Cl,-0.07216493236999849
Monothalamida,4,Organic,PC2,Chlorophyll a,0.27295663544440385
Monothalamida,4,Organic,PC2,Depth,-0.4480316523710539
Monothalamida,4,Organic,PC2,N,-0.13209073195828216
Monothalamida,4,Organic,PC2,C,-0.10283749211674754
Monothalamida,4,Organic,PC2,S1,0.05702087112676182
Monothalamida,4,Organic,PC2,P,-0.1539049454204644
Monothalamida,4,Organic,PC2,S2,0.6286905340243764
Monothalamida,4,Organic,PC2,Cl,0.5239741432987038
