Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
Other,0,RF,-0.16421329802815143,0.8605088684607833,52977.06831969408,32138.436720376478,32018.930576208968,20447.60306763761
Other,0,XGBoost,-0.05065619945526123,1.0,50327.09647893468,1.0234510697491674,29860.748046875,0.8297390341758728
Other,0,LightGBM,-0.09130603196769727,0.0,51291.443469893784,86050.11386555331,37945.07777777778,51501.864197530864
Other,0,GAM,-0.6536454122277147,0.7785732052191727,63138.293366525984,40491.7490032401,50136.35911729005,28221.391536565072
Other,1,Linear,-0.16995647240370682,0.24262997500749905,113057.59356862854,39293.86739246279,64457.923223940255,25773.45818870383
Other,1,Ridge,-0.11549859929125272,0.14147268310518923,110394.99896128636,41835.77108020987,58807.18813035436,22052.893623335065
Other,1,RF,-0.13753063562966905,0.6286757984123759,111479.86547545149,27513.595417615164,58326.66522198264,16792.413568261407
Other,1,XGBoost,-0.24344825744628906,0.9992038011550903,116554.41578936424,1274.0380685050193,63158.74609375,905.7105102539062
Other,1,LightGBM,-0.13464789558059587,0.0,111338.51924517982,45151.347796696944,60184.26535626536,23214.02629656684
Other,1,GAM,0.005413070803947928,0.29115838122459825,104240.44550729654,38014.15342218431,62940.39870738247,24341.698283100046
Other,2,Linear,-4.577529548438243,0.31744559012550455,34090.67509476336,58051.67109937761,29079.5945241417,42567.74217300859
Other,2,Ridge,-2.831088175994351,0.23743774908602366,28253.72642261708,61359.77223845715,21539.551838520736,40035.26928043387
Other,2,RF,-0.0091252211443833,0.796001822947889,14500.640714378718,31736.51469852982,9910.946629899174,20680.128445405826
Other,2,XGBoost,-0.021638870239257812,0.9999641180038452,14590.271827488343,421.03711237846954,12939.748046875,218.0372772216797
Other,2,LightGBM,-1.7580515970077295,0.16440600331664224,23972.63952813886,64230.860922592845,20518.254893264857,40723.8306310089
Other,2,GAM,-1.338387223792874,0.6035067841292242,22073.58516572764,44244.9764193474,19145.984288193344,31525.270471018597
