Target,Fold,Model,Observed,Predicted
zotu,2,XGBoost,1726.0,2817.482177734375
zotu,2,XGBoost,1700.0,4338.77685546875
zotu,2,XGBoost,1716.0,1488.793701171875
zotu,2,XGBoost,6022.0,1917.7786865234375
zotu,2,XGBoost,2168.0,2478.8681640625
zotu,2,XGBoost,4398.0,1496.909912109375
zotu,2,XGBoost,2242.0,2453.4462890625
zotu,2,XGBoost,2512.0,4953.26513671875
zotu,2,XGBoost,2230.0,3492.986572265625
zotu,2,XGBoost,2663.0,2402.95263671875
zotu,2,LightGBM,1726.0,2638.9736842105262
zotu,2,LightGBM,1700.0,2638.9736842105262
zotu,2,LightGBM,1716.0,2638.9736842105262
zotu,2,LightGBM,6022.0,2638.9736842105262
zotu,2,LightGBM,2168.0,2638.9736842105262
zotu,2,LightGBM,4398.0,2638.9736842105262
zotu,2,LightGBM,2242.0,2638.9736842105262
zotu,2,LightGBM,2512.0,2638.9736842105262
zotu,2,LightGBM,2230.0,2638.9736842105262
zotu,2,LightGBM,2663.0,2638.9736842105262
zotu,2,GAM,1726.0,2318.8454160750093
zotu,2,GAM,1700.0,2410.1070204222733
zotu,2,GAM,1716.0,1806.8181453062302
zotu,2,GAM,6022.0,2779.6186720409355
zotu,2,GAM,2168.0,2891.3401548694787
zotu,2,GAM,4398.0,2457.1666052697938
zotu,2,GAM,2242.0,2625.321203810592
zotu,2,GAM,2512.0,2075.5288895756953
zotu,2,GAM,2230.0,1720.2510879733145
zotu,2,GAM,2663.0,2273.7512593726196
zotu,3,Linear,1677.0,616.3897882635649
zotu,3,Linear,4286.0,2198.1627841150407
zotu,3,Linear,2855.0,2289.017669831121
zotu,3,Linear,5812.0,2552.9038621088675
zotu,3,Linear,2825.0,2893.649325448474
zotu,3,Linear,3248.0,1926.5969353883902
zotu,3,Linear,1028.0,3456.3123444211933
zotu,3,Linear,2688.0,2007.5155668699745
zotu,3,Linear,831.0,2336.447744961321
zotu,3,Ridge,1677.0,1669.2978080376402
zotu,3,Ridge,4286.0,2538.973171322954
zotu,3,Ridge,2855.0,2359.3037622167794
zotu,3,Ridge,5812.0,2609.7152673784867
zotu,3,Ridge,2825.0,2648.5416205782362
zotu,3,Ridge,3248.0,2223.2299362340464
zotu,3,Ridge,1028.0,3123.232374047708
zotu,3,Ridge,2688.0,2331.302296203616
zotu,3,Ridge,831.0,2337.5526935281155
zotu,3,RF,1677.0,2395.9483997002953
zotu,3,RF,4286.0,2168.297801583948
zotu,3,RF,2855.0,2212.19305594794
zotu,3,RF,5812.0,2192.586684669351
zotu,3,RF,2825.0,2106.1799854771007
zotu,3,RF,3248.0,2516.6445866853574
zotu,3,RF,1028.0,3562.1819620733527
zotu,3,RF,2688.0,2687.7868376729903
zotu,3,RF,831.0,2267.568132157238
zotu,3,XGBoost,1677.0,2511.00390625
zotu,3,XGBoost,4286.0,1762.4036865234375
zotu,3,XGBoost,2855.0,1413.1162109375
zotu,3,XGBoost,5812.0,1777.506103515625
zotu,3,XGBoost,2825.0,1492.23388671875
zotu,3,XGBoost,3248.0,3050.454345703125
zotu,3,XGBoost,1028.0,4193.1650390625
zotu,3,XGBoost,2688.0,2828.02978515625
zotu,3,XGBoost,831.0,2523.948974609375
zotu,3,LightGBM,1677.0,2625.846153846154
zotu,3,LightGBM,4286.0,2625.846153846154
zotu,3,LightGBM,2855.0,2625.846153846154
zotu,3,LightGBM,5812.0,2625.846153846154
zotu,3,LightGBM,2825.0,2625.846153846154
zotu,3,LightGBM,3248.0,2625.846153846154
