Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
shannon,2,RF,-0.026052677499825982,0.583469439476545,0.16737389829226373,0.2473387923926972,0.11137154854294895,0.18360906772542596
shannon,2,XGBoost,-1.0558582847800042,0.9987677534304438,0.23691878107063116,0.013452952524673996,0.20749073985919617,0.010524712427496401
shannon,2,LightGBM,-0.07850821304354705,-4.440892098500626e-16,0.17159895181633386,0.3832382079249162,0.14011451100494723,0.2720813975415604
shannon,2,GAM,-0.14933591838850702,0.2956796133716144,0.17714397754255556,0.32162805937587197,0.1349176817258752,0.23934115170990888
shannon,3,Linear,-0.27471783277385753,0.08991232617145861,0.39440096670596203,0.3295842977722825,0.29194660144819295,0.222010218465956
shannon,3,Ridge,-0.1724387147337143,0.07464585002998392,0.3782474556858346,0.3323371452251407,0.2869467180231929,0.22253081728746402
shannon,3,RF,-0.04895682003156199,0.5463012408395969,0.3577747982707457,0.23270659535505203,0.288233597386847,0.1566742484901178
shannon,3,XGBoost,0.0804578538514823,0.9999909513017936,0.33497836596720737,0.001039245011112384,0.27298130361988826,0.0007706219498978056
shannon,3,LightGBM,-0.13213977648494835,-3.1086244689504383e-15,0.37169007502385903,0.3454815794888338,0.28308720287640693,0.22595300470023444
shannon,3,GAM,-0.16543741908296994,0.20136549553730232,0.37711639971232574,0.30874428780070434,0.3120937746317492,0.20186801760824094
shannon,4,Linear,0.06309908327624614,0.10597368536714358,0.4571046353411479,0.2969841421236631,0.32041266015286773,0.2155279766492277
shannon,4,Ridge,0.026134168269998037,0.07768810362604484,0.46603481075662084,0.3016456136239235,0.3180123560186445,0.20779314539331287
shannon,4,RF,0.003555168797757635,0.6548512909912121,0.4714063439599018,0.18452755861451217,0.35137476695051695,0.12842016406952977
shannon,4,XGBoost,-0.1496643637306656,0.9999927072074842,0.5063540969568066,0.0008482132222604577,0.3657757955912111,0.0006298107107579353
shannon,4,LightGBM,-0.010083098779852584,-6.661338147750939e-16,0.47462143226593856,0.314092892648956,0.32669438105248916,0.2194502137227488
